epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.2199,1.69196,3.86625,1.45522,0.00286,0.33333,0.05103,0.04094,1.45586,4.10794,1.03949,1.429e-05,1.429e-05,1.429e-05
2,23.2808,1.82388,3.8305,1.6775,0.0027,0.33333,0.13378,0.10789,1.40515,4.04933,1.00121,4.20212e-05,4.20212e-05,4.20212e-05
3,33.0819,1.60019,3.59069,1.58817,0.00288,0.33333,0.29833,0.26144,1.34032,3.97794,0.9729,6.86206e-05,6.86206e-05,6.86206e-05
4,42.5095,1.13742,3.29028,1.19557,0.00328,0.33333,0.30389,0.2735,1.28548,3.93862,0.94531,9.40882e-05,9.40882e-05,9.40882e-05
5,51.9717,1.20016,3.23686,1.19349,0.00398,0.33333,0.28306,0.24923,1.29686,3.9228,0.93774,0.000118424,0.000118424,0.000118424
6,61.5466,1.47813,2.82492,1.26202,0.00492,0.33333,0.28306,0.23891,1.33371,3.89143,0.93001,0.000141628,0.000141628,0.000141628
7,72.4376,1.27327,2.41726,1.16748,0.00527,0.33333,0.29833,0.26147,1.30759,3.83449,0.91669,0.000163701,0.000163701,0.000163701
8,82.836,1.22489,2.13643,1.1365,0.00638,0.33333,0.29833,0.26348,1.29132,3.80887,0.89555,0.000184641,0.000184641,0.000184641
9,94.0251,1.15145,2.04862,1.10641,0.00702,0.33333,0.315,0.27022,1.32156,3.80554,0.8939,0.00020445,0.00020445,0.00020445
10,105.711,1.29169,1.99962,1.2173,0.00833,0.33333,0.29833,0.26274,1.36662,3.78475,0.905,0.000223127,0.000223127,0.000223127
11,121.039,1.29045,2.03173,1.12796,0.00913,0.33333,0.315,0.2786,1.45042,3.769,0.92848,0.000240672,0.000240672,0.000240672
12,132.352,1.13779,1.8217,1.15493,0.00995,0.33333,0.315,0.27036,1.48087,3.75867,0.91971,0.000257086,0.000257086,0.000257086
13,143.293,1.31109,1.91323,1.31658,0.0105,0.33333,0.315,0.26381,1.48611,3.76669,0.90917,0.000272367,0.000272367,0.000272367
14,153.885,1.10932,1.99001,1.17081,0.01018,0.33333,0.315,0.26662,1.49182,3.77858,0.89602,0.000286517,0.000286517,0.000286517
15,164.564,1.11639,1.70734,1.1122,0.0118,0.33333,0.30389,0.24888,1.49962,3.80448,0.89296,0.000299536,0.000299536,0.000299536
16,174.378,1.15913,1.70571,1.10284,0.01569,0.33333,0.29595,0.21558,1.51037,3.81424,0.90298,0.000311422,0.000311422,0.000311422
17,187.574,1.21185,1.83906,1.10148,0.01878,0.33333,0.27864,0.19118,1.56425,3.86171,0.91756,0.000322177,0.000322177,0.000322177
18,198.435,1.0385,1.74305,0.99608,0.02857,0.25,0.25205,0.16888,1.65848,3.9271,0.95104,0.0003318,0.0003318,0.0003318
19,210.106,1.17588,1.64939,1.09746,0.04762,0.25,0.25452,0.16269,1.65046,3.93677,0.96605,0.000340291,0.000340291,0.000340291
20,221.311,1.1901,1.6897,1.1617,0.05556,0.25,0.25556,0.16769,1.62543,3.908,0.98637,0.00034765,0.00034765,0.00034765
21,233.27,1.14993,1.59937,1.06754,0.05556,0.25,0.25556,0.16898,1.57067,3.8818,0.98472,0.000353878,0.000353878,0.000353878
22,244.641,1.05424,1.47151,1.00525,0.06667,0.25,0.257,0.15722,1.62254,3.86856,0.99441,0.000358973,0.000358973,0.000358973
23,254.877,1.10737,1.42453,1.1059,0.92179,0.25,0.25646,0.15492,1.70369,3.80188,1.02396,0.000362937,0.000362937,0.000362937
24,268.423,1.12094,1.52931,1.14406,1,0.17957,0.27397,0.18134,1.74249,3.70608,1.01961,0.00036577,0.00036577,0.00036577
25,280.481,1.12113,1.50576,1.09117,0.92362,0.28477,0.315,0.25189,1.71835,3.50609,0.94732,0.00036747,0.00036747,0.00036747
26,291.857,1.19599,1.48195,1.07026,0.9271,0.33333,0.315,0.23384,1.76707,3.35035,0.98174,0.000368039,0.000368039,0.000368039
27,304.27,1.05957,1.49981,1.1532,0.9257,0.33333,0.29833,0.21598,1.75986,3.33472,0.99695,0.000367476,0.000367476,0.000367476
28,315.205,1.05968,1.61855,1.08536,0.9257,0.33333,0.29833,0.21598,1.75986,3.33472,0.99695,0.000365781,0.000365781,0.000365781
29,328.826,1.06089,1.43307,1.07887,0.92766,0.33333,0.315,0.23586,1.79832,3.36197,1.01595,0.000362955,0.000362955,0.000362955
30,341.345,1.03384,1.46349,1.05677,0.92708,0.33333,0.29833,0.21952,1.81096,3.35812,1.01646,0.000358996,0.000358996,0.000358996
31,353.377,1.28809,1.61276,1.14144,0.92708,0.33333,0.29833,0.21952,1.81096,3.35812,1.01646,0.000353906,0.000353906,0.000353906
32,366.218,1.14691,1.52466,1.06816,0.9258,0.33333,0.28167,0.20424,1.80065,3.37205,0.99511,0.000347684,0.000347684,0.000347684
33,378.872,1.09589,1.44364,1.07518,0.92695,0.33333,0.28167,0.20036,1.84699,3.32097,1.01111,0.000340331,0.000340331,0.000340331
34,392.912,1.22248,1.47476,1.12362,0.92695,0.33333,0.28167,0.20036,1.84699,3.32097,1.01111,0.000331845,0.000331845,0.000331845
35,404.571,1.00408,1.36766,1.07025,0.92738,0.33333,0.28333,0.21681,1.85106,3.26773,0.9812,0.000322228,0.000322228,0.000322228
36,416.427,0.94126,1.30382,1.00876,0.9285,0.33333,0.28472,0.22715,1.80067,3.20245,0.95899,0.000311479,0.000311479,0.000311479
