epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.0451,1.46829,3.72363,1.39387,0.00286,0.33333,0.10304,0.08514,1.82803,4.06618,1.06292,1.429e-05,1.429e-05,1.429e-05
2,22.7363,1.56,3.71831,1.6208,0.00313,0.33333,0.16583,0.14925,1.7312,4.0231,1.03402,4.20212e-05,4.20212e-05,4.20212e-05
3,33.1128,1.54642,3.42064,1.67118,0.00362,0.33333,0.315,0.27354,1.67276,3.9999,1.0086,6.86206e-05,6.86206e-05,6.86206e-05
4,43.0948,0.84364,3.1803,1.12424,0.00431,0.33333,0.29833,0.24363,1.70711,3.99745,1.01148,9.40882e-05,9.40882e-05,9.40882e-05
5,53.0949,1.08406,3.06256,1.24814,0.00517,0.33333,0.26533,0.18748,1.70896,3.97152,1.04071,0.000118424,0.000118424,0.000118424
6,63.4429,1.07878,2.59356,1.19253,0.00749,0.33333,0.28167,0.17408,1.75729,3.97012,1.0727,0.000141628,0.000141628,0.000141628
7,73.6288,1.17866,2.22948,1.24743,0.00901,0.33333,0.28167,0.18578,1.81369,3.89832,1.04047,0.000163701,0.000163701,0.000163701
8,84.765,1.09756,1.99416,1.16274,0.00818,0.33333,0.26533,0.21897,1.66047,3.78067,0.99277,0.000184641,0.000184641,0.000184641
9,94.9408,1.03591,1.93524,1.12655,0.00725,0.33333,0.26533,0.22724,1.63911,3.76641,0.98251,0.00020445,0.00020445,0.00020445
10,105.132,1.13512,1.82534,1.3121,0.00988,0.33333,0.26533,0.2388,1.61892,3.74724,0.97562,0.000223127,0.000223127,0.000223127
11,115.41,1.06561,1.90936,1.12665,0.01404,0.33333,0.26533,0.23103,1.64963,3.72577,0.9932,0.000240672,0.000240672,0.000240672
12,130.202,1.01375,1.75159,1.14551,0.02963,0.33333,0.26533,0.23118,1.67241,3.71313,1.00213,0.000257086,0.000257086,0.000257086
13,144.619,1.26203,1.74544,1.33663,0.04762,0.33333,0.26533,0.23136,1.68428,3.72286,0.99342,0.000272367,0.000272367,0.000272367
14,158.441,0.93871,1.88694,1.19326,0.08333,0.33333,0.26533,0.2317,1.71964,3.75292,0.99,0.000286517,0.000286517,0.000286517
15,170.298,0.94972,1.57987,1.08116,0.08379,0.34314,0.26573,0.23888,1.74981,3.77651,0.9916,0.000299536,0.000299536,0.000299536
16,181.293,1.00649,1.59636,1.09527,0.04807,0.34314,0.26573,0.23888,1.73322,3.78863,0.99053,0.000311422,0.000311422,0.000311422
17,191.924,1.1268,1.70698,1.16266,0.03146,0.34314,0.26557,0.24189,1.7149,3.77091,0.99111,0.000322177,0.000322177,0.000322177
18,203.09,0.94648,1.55705,1.03545,0.02222,0.33333,0.26533,0.2208,1.67581,3.73795,0.98095,0.0003318,0.0003318,0.0003318
19,213.357,1.14455,1.55127,1.18684,0.01434,0.33333,0.28167,0.24037,1.57637,3.72012,0.95971,0.000340291,0.000340291,0.000340291
20,223.5,1.06365,1.53982,1.19881,0.87696,0.33333,0.28167,0.25563,1.39198,3.71336,0.92547,0.00034765,0.00034765,0.00034765
21,233.547,0.94471,1.47703,1.03221,0.16643,0.33333,0.28167,0.2535,1.31508,3.70524,0.91648,0.000353878,0.000353878,0.000353878
22,243.881,0.96736,1.4038,1.03635,0.14951,0.33333,0.28167,0.25438,1.30786,3.71038,0.91899,0.000358973,0.000358973,0.000358973
23,254.137,1.04897,1.33503,1.11958,0.93327,0.33304,0.26533,0.23518,1.37815,3.73008,0.92964,0.000362937,0.000362937,0.000362937
24,265.009,1.03399,1.45091,1.16018,0.8977,0.33333,0.26533,0.23109,1.44651,3.69842,0.94339,0.00036577,0.00036577,0.00036577
25,275.257,1.03759,1.44845,1.13783,0.92706,0.30198,0.26533,0.23122,1.51974,3.62332,0.94062,0.00036747,0.00036747,0.00036747
26,285.526,1.00705,1.41864,1.0309,0.92059,0.33333,0.26533,0.2388,1.59307,3.59064,0.9418,0.000368039,0.000368039,0.000368039
27,297.981,0.97906,1.31428,1.15645,0.92181,0.27571,0.26533,0.23447,1.6081,3.55888,0.94122,0.000367476,0.000367476,0.000367476
28,310.456,0.95406,1.41414,1.09436,0.92181,0.27571,0.26533,0.23447,1.6081,3.55888,0.94122,0.000365781,0.000365781,0.000365781
