epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,410.519,1.62615,1.36854,1.63036,0.72303,0.78039,0.83445,0.51723,1.23264,1.15382,1.3308,0.0010923,0.0010923,0.0010923
121,414.46,1.64019,1.36646,1.71331,0.82721,0.67451,0.76354,0.48217,1.21299,1.25885,1.38332,0.00108947,0.00108947,0.00108947
122,418.411,1.58495,1.26579,1.64439,0.93978,0.56863,0.64341,0.34785,1.63759,1.76289,1.69089,0.00108664,0.00108664,0.00108664
123,422.388,1.7395,1.37711,1.79466,0.70142,0.71855,0.78908,0.43409,1.60703,1.16698,1.59644,0.00108381,0.00108381,0.00108381
124,426.452,1.78489,1.64074,1.75488,0.58964,0.66611,0.79441,0.43619,1.43332,1.1138,1.4901,0.00108098,0.00108098,0.00108098
125,430.604,1.64892,1.4135,1.78397,0.98098,0.53651,0.66742,0.40757,1.34892,1.09912,1.48302,0.00107815,0.00107815,0.00107815
126,434.454,1.77484,1.39296,1.79882,0.93453,0.57567,0.71985,0.42535,1.32953,1.00602,1.37822,0.00107532,0.00107532,0.00107532
127,438.629,1.70553,1.3752,1.71021,0.7004,0.69412,0.73195,0.41504,1.52411,1.11077,1.45914,0.00107249,0.00107249,0.00107249
128,442.782,1.64284,1.35911,1.6492,0.7782,0.52939,0.68091,0.38099,1.64077,1.55669,1.58432,0.00106966,0.00106966,0.00106966
129,447.091,1.59893,1.22971,1.56495,0.7782,0.52939,0.68091,0.38099,1.64077,1.55669,1.58432,0.00106683,0.00106683,0.00106683
130,450.871,1.65181,1.34476,1.66383,0.75354,0.72092,0.82426,0.47863,1.48441,1.07382,1.50708,0.001064,0.001064,0.001064
131,454.696,1.64519,1.22638,1.68531,0.59404,0.68684,0.63343,0.3405,1.76999,1.95847,1.84602,0.00106118,0.00106118,0.00106118
132,458.585,1.62305,1.33783,1.70522,0.3833,0.46313,0.44054,0.20976,1.77005,3.47293,1.78962,0.00105835,0.00105835,0.00105835
133,462.698,1.48546,1.24819,1.56555,0.72917,0.72995,0.75603,0.427,1.45316,1.05584,1.50654,0.00105552,0.00105552,0.00105552
134,466.567,1.60597,1.3459,1.60672,0.81508,0.6549,0.78864,0.47616,1.26368,0.93598,1.36514,0.00105269,0.00105269,0.00105269
135,470.404,1.61539,1.37614,1.62537,0.75997,0.75323,0.8621,0.50881,1.18638,0.98313,1.35185,0.00104986,0.00104986,0.00104986
136,474.337,1.68256,1.43827,1.71559,0.89868,0.54246,0.76006,0.44885,1.41878,1.41308,1.47725,0.00104703,0.00104703,0.00104703
137,478.185,1.68516,1.48027,1.71899,0.80716,0.76078,0.87933,0.511,1.34931,1.40685,1.40465,0.0010442,0.0010442,0.0010442
138,482.121,1.67962,1.4544,1.78025,0.67021,0.73174,0.77674,0.46783,1.26025,1.0092,1.326,0.00104137,0.00104137,0.00104137
139,485.949,1.5011,1.22074,1.60935,0.67021,0.73174,0.77674,0.46783,1.26025,1.0092,1.326,0.00103854,0.00103854,0.00103854
140,490.016,1.60708,1.39455,1.71646,0.70022,0.77917,0.86069,0.48497,1.28791,0.87282,1.32916,0.00103571,0.00103571,0.00103571
141,493.926,1.49807,1.26701,1.54858,0.75546,0.72157,0.8119,0.50132,1.33241,0.85112,1.39913,0.00103288,0.00103288,0.00103288
142,497.826,1.70248,1.36657,1.73847,0.8761,0.70935,0.82112,0.46513,1.32064,0.93967,1.43398,0.00103005,0.00103005,0.00103005
143,501.752,1.52197,1.19126,1.58911,0.76029,0.75024,0.81363,0.47378,1.31864,1.04965,1.43744,0.00102722,0.00102722,0.00102722
144,505.599,1.52996,1.2108,1.59337,0.6272,0.80616,0.86008,0.501,1.37736,0.9704,1.48483,0.00102439,0.00102439,0.00102439
145,509.063,1.50355,1.24672,1.58993,0.62746,0.75719,0.83476,0.5207,1.38731,1.02572,1.49452,0.00102156,0.00102156,0.00102156
146,512.389,1.63462,1.2347,1.64701,0.70725,0.80784,0.80214,0.5024,1.28778,0.88151,1.34905,0.00101873,0.00101873,0.00101873
147,515.573,1.51301,1.2717,1.605,0.77543,0.8549,0.91134,0.54791,1.20121,0.7852,1.27523,0.0010159,0.0010159,0.0010159
148,519.043,1.67411,1.39434,1.66983,0.73072,0.74588,0.78888,0.48896,1.26087,0.82623,1.32497,0.00101308,0.00101308,0.00101308
149,522.577,1.51143,1.36646,1.57779,0.92083,0.60246,0.68159,0.45653,1.19512,0.87709,1.32671,0.00101025,0.00101025,0.00101025
150,525.806,1.5129,1.18063,1.56346,0.92083,0.60246,0.68159,0.45653,1.19512,0.87709,1.32671,0.00100742,0.00100742,0.00100742
151,529.026,1.54058,1.17563,1.64529,0.93086,0.60331,0.65494,0.44008,1.23493,0.95225,1.34754,0.00100459,0.00100459,0.00100459
152,532.198,1.57228,1.19081,1.64467,0.95883,0.59039,0.6399,0.43166,1.26951,0.98424,1.35375,0.00100176,0.00100176,0.00100176
153,535.511,1.53984,1.18615,1.61322,0.84351,0.63105,0.86183,0.50451,1.27749,0.92934,1.38472,0.000998928,0.000998928,0.000998928
154,538.706,1.48713,1.17687,1.58004,0.8794,0.75044,0.84169,0.50563,1.33047,0.85883,1.45151,0.000996099,0.000996099,0.000996099
155,541.981,1.60916,1.31482,1.67864,0.80233,0.76078,0.85012,0.48534,1.42302,0.83887,1.50844,0.000993269,0.000993269,0.000993269
156,545.146,1.61373,1.27017,1.6726,0.85006,0.85136,0.90795,0.51724,1.24129,0.78321,1.42807,0.00099044,0.00099044,0.00099044
157,548.334,1.65951,1.24053,1.70971,0.8174,0.83105,0.88179,0.57108,1.11893,0.75144,1.35012,0.00098761,0.00098761,0.00098761
158,551.637,1.49975,1.18585,1.49793,0.9089,0.89005,0.9436,0.53911,1.16645,0.85898,1.31846,0.000984781,0.000984781,0.000984781
159,554.809,1.55057,1.21894,1.58772,0.75712,0.84706,0.90604,0.55791,1.15259,0.75038,1.31595,0.000981952,0.000981952,0.000981952
160,558.106,1.49724,1.12533,1.62917,0.79212,0.89412,0.91895,0.53604,1.33616,0.86168,1.48519,0.000979122,0.000979122,0.000979122
161,561.274,1.43331,1.07511,1.55167,0.79212,0.89412,0.91895,0.53604,1.33616,0.86168,1.48519,0.000976293,0.000976293,0.000976293
162,564.49,1.47243,1.09328,1.50604,0.81236,0.8189,0.8638,0.51494,1.46884,0.89444,1.57047,0.000973463,0.000973463,0.000973463
163,568.547,1.56884,1.24283,1.63344,0.66077,0.70349,0.7845,0.48835,1.37165,0.94256,1.51326,0.000970634,0.000970634,0.000970634
164,572.276,1.51408,1.11788,1.61698,0.80589,0.89412,0.91406,0.50754,1.33383,0.87473,1.44679,0.000967805,0.000967805,0.000967805
165,576.533,1.53403,1.18881,1.62165,0.86548,0.74118,0.86874,0.52309,1.34396,0.9201,1.39827,0.000964975,0.000964975,0.000964975
166,579.82,1.3648,1.01313,1.46284,0.90736,0.87642,0.93617,0.53093,1.44922,0.88484,1.56539,0.000962146,0.000962146,0.000962146
167,583.198,1.38849,1.08669,1.50984,0.89135,0.63299,0.73726,0.42159,1.49073,1.06848,1.69588,0.000959316,0.000959316,0.000959316
168,586.365,1.40181,1.07862,1.45767,0.64817,0.67451,0.73199,0.40393,1.33185,1.05037,1.44992,0.000956487,0.000956487,0.000956487
169,590.407,1.43442,1.13462,1.515,0.72769,0.71373,0.78827,0.47216,1.15169,0.86974,1.30091,0.000953657,0.000953657,0.000953657
170,594.635,1.30237,1.00585,1.39355,0.84637,0.75258,0.81118,0.5309,1.03213,0.70386,1.21373,0.000950828,0.000950828,0.000950828
171,598.788,1.38363,1.08624,1.48571,0.84637,0.75258,0.81118,0.5309,1.03213,0.70386,1.21373,0.000947999,0.000947999,0.000947999
172,603.135,1.43284,1.04121,1.42928,0.81644,0.83737,0.90131,0.54246,1.25588,0.7843,1.29714,0.000945169,0.000945169,0.000945169
173,606.906,1.40315,1.1411,1.44745,0.94328,0.74118,0.88556,0.53741,1.12468,0.7458,1.24503,0.00094234,0.00094234,0.00094234
174,610.695,1.438,1.0521,1.53434,0.77562,0.83988,0.89323,0.58942,0.9991,0.69212,1.20502,0.00093951,0.00093951,0.00093951
175,614.562,1.36965,1.05734,1.49158,0.79384,0.93333,0.91516,0.60324,0.98145,0.69244,1.21998,0.000936681,0.000936681,0.000936681
176,618.401,1.43152,1.0477,1.56279,0.70063,0.91373,0.90749,0.60454,1.17049,0.90009,1.32079,0.000933851,0.000933851,0.000933851
177,622.315,1.44114,1.14371,1.57794,0.86389,0.82444,0.89042,0.59742,1.09591,0.77127,1.2184,0.000931022,0.000931022,0.000931022
178,626.055,1.25901,0.95459,1.40669,0.72796,0.86894,0.84419,0.53709,1.17498,0.8999,1.24896,0.000928193,0.000928193,0.000928193
179,629.889,1.36136,1.07913,1.53667,0.7472,0.69183,0.75447,0.45914,1.31986,0.93029,1.32735,0.000925363,0.000925363,0.000925363
180,633.657,1.39213,1.084,1.53849,0.72311,0.69412,0.73873,0.49909,1.21377,0.83467,1.29542,0.000922534,0.000922534,0.000922534
181,637.37,1.44718,1.13329,1.50936,0.91102,0.7289,0.78857,0.50503,1.1859,0.78521,1.27728,0.000919704,0.000919704,0.000919704
182,641.538,1.4947,1.0903,1.44903,0.91102,0.7289,0.78857,0.50503,1.1859,0.78521,1.27728,0.000916875,0.000916875,0.000916875
183,645.338,1.37477,1.03448,1.42196,0.84265,0.88995,0.90375,0.58885,1.15047,0.73224,1.26794,0.000914046,0.000914046,0.000914046
184,649.209,1.39567,1.09153,1.39759,0.92467,0.78824,0.83945,0.53581,1.14115,0.78199,1.29886,0.000911216,0.000911216,0.000911216
185,652.952,1.45815,1.09282,1.46568,0.92483,0.82029,0.86455,0.52483,1.20967,0.7665,1.37855,0.000908387,0.000908387,0.000908387
186,656.787,1.54594,1.15859,1.64382,0.91033,0.73037,0.82892,0.5406,1.20829,0.81809,1.33574,0.000905557,0.000905557,0.000905557
187,660.533,1.35686,1.09024,1.46274,0.87638,0.78039,0.84923,0.57365,1.19688,0.78789,1.30681,0.000902728,0.000902728,0.000902728
188,664.373,1.48674,1.15515,1.50062,0.70832,0.8,0.8218,0.54558,1.10205,0.81587,1.21191,0.000899898,0.000899898,0.000899898
189,668.315,1.36316,1.12937,1.47683,0.7604,0.80792,0.84427,0.49312,1.28709,1.11472,1.33504,0.000897069,0.000897069,0.000897069
