epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.3468,1.76903,3.71652,1.6376,0.00292,0.33333,0.07586,0.04214,1.81262,4.25553,1.1011,1.429e-05,1.429e-05,1.429e-05
2,28.3813,1.63832,3.59083,1.6108,0.00319,0.33333,0.13167,0.1004,1.67928,4.13185,1.0467,4.20212e-05,4.20212e-05,4.20212e-05
3,38.0573,1.41492,3.43137,1.41722,0.00393,0.33333,0.17194,0.14094,1.52974,4.06506,0.99714,6.86206e-05,6.86206e-05,6.86206e-05
4,47.3089,1.29065,3.31519,1.35256,0.00598,0.33333,0.23444,0.191,1.39725,3.97422,0.97851,9.40882e-05,9.40882e-05,9.40882e-05
5,56.7164,1.1284,2.97831,1.17983,0.00952,0.33333,0.25429,0.20469,1.35361,3.96027,0.97032,0.000118424,0.000118424,0.000118424
6,64.9009,1.14885,2.82737,1.27314,0.01778,0.33333,0.28167,0.20399,1.38405,3.97468,0.96915,0.000141628,0.000141628,0.000141628
7,72.6118,1.17508,2.3196,1.17992,0.02721,0.33333,0.26222,0.20032,1.43193,3.93947,0.98012,0.000163701,0.000163701,0.000163701
8,80.2265,1.2595,2.04489,1.26211,0.04301,0.33333,0.26222,0.19117,1.43529,3.87511,0.97751,0.000184641,0.000184641,0.000184641
9,87.904,1.02284,1.87811,1.16148,0.04598,0.33333,0.28306,0.19206,1.4549,3.84883,0.97576,0.00020445,0.00020445,0.00020445
10,95.3763,1.2073,1.86328,1.14159,0.0381,0.33333,0.28306,0.20376,1.45369,3.83778,0.96125,0.000223127,0.000223127,0.000223127
11,104.245,1.25549,1.77946,1.18445,0.04444,0.33333,0.28306,0.19674,1.48214,3.8396,0.95909,0.000240672,0.000240672,0.000240672
12,115.86,1.13122,1.85946,1.18857,0.0381,0.33333,0.28306,0.19037,1.48888,3.82471,0.96047,0.000257086,0.000257086,0.000257086
13,123.653,1.13616,1.85705,1.11954,0.05263,0.25,0.21351,0.16617,1.48274,3.7985,0.96208,0.000272367,0.000272367,0.000272367
14,131.529,1.07706,1.52715,1.10125,0.04167,0.25,0.21208,0.15803,1.45614,3.7933,0.96582,0.000286517,0.000286517,0.000286517
15,139.442,1.01059,1.74545,1.19723,0.04545,0.25,0.21258,0.15175,1.46986,3.79974,0.97003,0.000299536,0.000299536,0.000299536
16,147.252,1.20697,1.78642,1.10755,0.04,0.25,0.21187,0.17711,1.54523,3.83422,0.97904,0.000311422,0.000311422,0.000311422
17,154.886,1.10794,1.53388,1.08892,0.02326,0.25,0.20969,0.18489,1.57315,3.81339,0.97439,0.000322177,0.000322177,0.000322177
18,163.16,1.14409,1.6644,1.14199,0.01481,0.33333,0.2105,0.18231,1.55615,3.75593,0.96332,0.0003318,0.0003318,0.0003318
19,170.928,1.08548,1.53024,1.1087,0.91345,0.24036,0.26222,0.23189,1.57249,3.72108,0.93556,0.000340291,0.000340291,0.000340291
20,178.679,1.13914,1.64016,1.06335,0.90109,0.20326,0.24181,0.20873,1.56717,3.66629,0.92521,0.00034765,0.00034765,0.00034765
21,186.377,1.12068,1.45595,1.11072,0.90142,0.20426,0.24181,0.20186,1.49541,3.6205,0.91477,0.000353878,0.000353878,0.000353878
22,194.234,1.21192,1.45551,1.09945,0.90344,0.21031,0.24181,0.20183,1.43952,3.5726,0.90888,0.000358973,0.000358973,0.000358973
23,202.093,1.12707,1.44101,1.03774,0.9033,0.2099,0.26533,0.22661,1.45333,3.51504,0.91248,0.000362937,0.000362937,0.000362937
24,209.752,1.16507,1.55594,1.15012,0.90368,0.21105,0.26533,0.21827,1.49221,3.50307,0.92496,0.00036577,0.00036577,0.00036577
25,217.39,1.01165,1.43836,1.10566,0.9193,0.26317,0.26533,0.21962,1.50898,3.51086,0.93697,0.00036747,0.00036747,0.00036747
26,226.265,1.04748,1.41587,1.11234,0.92255,0.27942,0.26533,0.23416,1.45651,3.49795,0.93203,0.000368039,0.000368039,0.000368039
27,234.068,0.97885,1.35398,1.07515,0.92706,0.30199,0.26584,0.23433,1.44606,3.44153,0.939,0.000367476,0.000367476,0.000367476
28,241.645,1.04079,1.34201,1.05756,0.92706,0.30199,0.26584,0.23433,1.44606,3.44153,0.939,0.000365781,0.000365781,0.000365781
29,249.386,1.26259,1.55473,1.25745,0.92817,0.30753,0.27393,0.24435,1.48485,3.35772,0.93867,0.000362955,0.000362955,0.000362955
30,257.118,1.02371,1.38607,1.13371,0.92799,0.30661,0.30088,0.25495,1.4624,3.29328,0.93717,0.000358996,0.000358996,0.000358996
31,264.702,1.02633,1.27502,1.06437,0.92799,0.30661,0.30088,0.25495,1.4624,3.29328,0.93717,0.000353906,0.000353906,0.000353906
32,272.327,0.95835,1.32383,1.04954,0.92829,0.30812,0.32766,0.27952,1.43362,3.20528,0.93238,0.000347684,0.000347684,0.000347684
33,280.573,1.26116,1.45005,1.25287,0.92798,0.30658,0.357,0.29807,1.42341,3.10819,0.92737,0.000340331,0.000340331,0.000340331
34,288.683,1.06575,1.54818,1.15015,0.92798,0.30658,0.357,0.29807,1.42341,3.10819,0.92737,0.000331845,0.000331845,0.000331845
35,296.338,1.01781,1.22479,1.05947,0.92788,0.30605,0.3749,0.31139,1.4252,3.0384,0.9234,0.000322228,0.000322228,0.000322228
36,304.034,1.0944,1.32513,1.09531,0.92788,0.30605,0.39722,0.32273,1.53756,3.03221,0.94236,0.000311479,0.000311479,0.000311479
37,312.513,1.05328,1.1912,1.1539,0.92788,0.30605,0.39722,0.32273,1.53756,3.03221,0.94236,0.000299598,0.000299598,0.000299598
38,320.54,1.05444,1.20666,1.09406,0.92798,0.32256,0.38783,0.29638,1.59894,3.00033,0.96684,0.000286586,0.000286586,0.000286586
39,328.768,1.05331,1.2444,1.09651,0.92883,0.32816,0.36283,0.2624,1.59472,2.94767,0.9809,0.000272442,0.000272442,0.000272442
40,336.929,1.11539,1.37704,1.09692,0.92883,0.32816,0.36283,0.2624,1.59472,2.94767,0.9809,0.000257166,0.000257166,0.000257166
41,345.483,0.93213,1.28945,0.89231,0.93062,0.33803,0.36971,0.29403,1.46008,2.85569,0.9369,0.000240758,0.000240758,0.000240758
42,353.53,0.93261,1.37005,0.98782,0.93123,0.34224,0.38098,0.30867,1.40805,2.77536,0.92965,0.000223218,0.000223218,0.000223218
43,361.45,0.92145,1.21659,0.95021,0.93123,0.34224,0.38098,0.30867,1.40805,2.77536,0.92965,0.000204547,0.000204547,0.000204547
44,370.962,0.79374,1.2302,0.88615,0.93175,0.3488,0.37403,0.30079,1.38505,2.68195,0.92026,0.000184744,0.000184744,0.000184744
45,378.996,0.8109,1.26097,0.95126,0.93175,0.3488,0.37403,0.30079,1.38505,2.68195,0.92026,0.000163809,0.000163809,0.000163809
46,387.196,0.92185,1.18101,0.88827,0.93265,0.35736,0.37486,0.30568,1.36609,2.6145,0.91338,0.000141743,0.000141743,0.000141743
47,394.939,0.91523,1.19916,0.9676,0.93265,0.35736,0.37486,0.30568,1.36609,2.6145,0.91338,0.000118544,0.000118544,0.000118544
48,403.201,0.85694,1.25218,0.87215,0.92502,0.36608,0.39289,0.33512,1.35914,2.52963,0.90628,9.4214e-05,9.4214e-05,9.4214e-05
49,411.455,0.91671,1.28449,0.9745,0.92502,0.36608,0.39289,0.33512,1.35914,2.52963,0.90628,6.8752e-05,6.8752e-05,6.8752e-05
50,419.35,0.79986,1.19331,0.90165,0.91247,0.37246,0.39693,0.34527,1.35914,2.45214,0.89986,4.21584e-05,4.21584e-05,4.21584e-05
