epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,305.036,1.08688,1.18332,1.15141,0.89669,0.36673,0.56996,0.3941,1.45469,2.46359,0.94029,0.000286586,0.000286586,0.000286586
39,313.085,1.00318,1.1843,1.11026,0.89649,0.38198,0.56994,0.41723,1.44414,2.42935,0.91985,0.000272442,0.000272442,0.000272442
40,321.706,1.07502,1.43905,1.07423,0.89649,0.38198,0.56994,0.41723,1.44414,2.42935,0.91985,0.000257166,0.000257166,0.000257166
41,329.785,0.84832,1.28202,0.86501,0.89496,0.37937,0.56937,0.41691,1.41345,2.38993,0.89631,0.000240758,0.000240758,0.000240758
42,337.719,0.90109,1.29475,1.00081,0.89539,0.38328,0.57,0.41409,1.3439,2.34076,0.87421,0.000223218,0.000223218,0.000223218
43,345.705,0.89302,1.22355,0.94454,0.89539,0.38328,0.57,0.41409,1.3439,2.34076,0.87421,0.000204547,0.000204547,0.000204547
44,353.589,0.77506,1.21444,0.89726,0.89468,0.38863,0.56183,0.41128,1.30902,2.27917,0.86621,0.000184744,0.000184744,0.000184744
45,361.166,0.81795,1.24449,0.94753,0.89468,0.38863,0.56183,0.41128,1.30902,2.27917,0.86621,0.000163809,0.000163809,0.000163809
46,369.093,0.94546,1.23519,0.89452,0.89222,0.42245,0.58336,0.44257,1.23269,2.10046,0.84792,0.000141743,0.000141743,0.000141743
47,376.843,0.89439,1.15263,0.9558,0.89222,0.42245,0.58336,0.44257,1.23269,2.10046,0.84792,0.000118544,0.000118544,0.000118544
48,384.895,0.90686,1.25129,0.89797,0.82843,0.50262,0.60526,0.45993,1.20832,1.98679,0.84287,9.4214e-05,9.4214e-05,9.4214e-05
49,393.476,0.85934,1.20059,0.95851,0.82843,0.50262,0.60526,0.45993,1.20832,1.98679,0.84287,6.8752e-05,6.8752e-05,6.8752e-05
50,401.547,0.77965,1.1652,0.90428,0.78023,0.51572,0.62071,0.46508,1.19765,1.88562,0.84153,4.21584e-05,4.21584e-05,4.21584e-05
