epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.62008,1.90382,4.04943,1.72602,0.00282,0.33333,0.05768,0.04807,1.4196,4.09237,1.02689,1.429e-05,1.429e-05,1.429e-05
2,17.4165,1.64894,3.75251,1.4805,0.00279,0.33333,0.20204,0.17593,1.30156,4.00913,0.96311,4.23395e-05,4.23395e-05,4.23395e-05
3,24.812,1.42455,3.55425,1.34276,0.00291,0.33333,0.33167,0.2985,1.249,4.00478,0.93456,6.96816e-05,6.96816e-05,6.96816e-05
4,32.0303,1.2487,3.31277,1.18565,0.0036,0.33333,0.33167,0.30262,1.21356,3.96354,0.91697,9.63164e-05,9.63164e-05,9.63164e-05
5,39.5757,1.29949,3.10772,1.29757,0.00507,0.33333,0.315,0.29171,1.25819,3.93407,0.91151,0.000122244,0.000122244,0.000122244
6,47.2091,1.42287,2.98002,1.22506,0.00753,0.33333,0.315,0.2835,1.30487,3.90686,0.91388,0.000147464,0.000147464,0.000147464
7,54.6084,1.22764,2.52982,1.13082,0.0117,0.33333,0.315,0.2835,1.27428,3.85286,0.90059,0.000171977,0.000171977,0.000171977
8,62.1033,1.2623,2.15306,1.16396,0.01212,0.33333,0.315,0.28634,1.27437,3.82267,0.89352,0.000195782,0.000195782,0.000195782
9,70.0165,1.27181,1.92912,1.15119,0.01258,0.33333,0.315,0.27369,1.32484,3.82399,0.89672,0.00021888,0.00021888,0.00021888
10,77.5357,1.28135,2.08973,1.16716,0.01282,0.33333,0.315,0.27085,1.37262,3.8078,0.90316,0.000241271,0.000241271,0.000241271
11,85.2577,1.12562,1.81681,1.12784,0.01361,0.33333,0.29833,0.25914,1.37543,3.79846,0.89955,0.000262954,0.000262954,0.000262954
12,92.8434,1.06564,1.69492,1.18007,0.01449,0.33333,0.29833,0.25915,1.35127,3.80332,0.8914,0.00028393,0.00028393,0.00028393
13,100.266,1.19975,1.76597,1.10971,0.01587,0.33333,0.29833,0.2753,1.33864,3.82711,0.8937,0.000304198,0.000304198,0.000304198
14,107.634,1.02542,1.71097,1.05716,0.01646,0.33333,0.28306,0.26046,1.3129,3.81235,0.88871,0.00032376,0.00032376,0.00032376
15,117.287,1.38239,1.90363,1.21829,0.01688,0.33333,0.27611,0.25002,1.29983,3.81785,0.88466,0.000342613,0.000342613,0.000342613
16,126.951,1.14223,1.65311,1.10402,0.01961,0.33333,0.25667,0.23538,1.28255,3.82084,0.88833,0.00036076,0.00036076,0.00036076
17,135.099,0.94245,1.62582,1.00987,0.02186,0.33333,0.27512,0.21869,1.36169,3.89376,0.93506,0.000378199,0.000378199,0.000378199
18,143.918,1.0773,1.55813,1.09785,0.02116,0.33333,0.2187,0.17356,1.51145,3.94851,1.01316,0.000394931,0.000394931,0.000394931
19,152.382,1.13541,1.64854,1.06417,0.01688,0.33333,0.22452,0.17456,1.55352,3.97165,1.02247,0.000410955,0.000410955,0.000410955
20,161.237,1.25544,1.58876,1.1909,0.0114,0.33333,0.26024,0.22272,1.55838,3.93493,0.99395,0.000426272,0.000426272,0.000426272
21,169.464,1.14259,1.54298,1.148,0.00698,0.33333,0.28306,0.23204,1.54175,3.90779,0.96325,0.000440882,0.000440882,0.000440882
22,177.869,1.28325,1.58504,1.184,0.00553,0.33333,0.27611,0.22368,1.5952,3.91692,0.9788,0.000454785,0.000454785,0.000454785
23,186.451,1.20438,1.72143,1.11617,0.01035,0.33333,0.26454,0.21115,1.64,3.87504,1.01165,0.00046798,0.00046798,0.00046798
24,194.539,1.15804,1.53619,1.21129,0.90809,0.16667,0.22849,0.17422,1.64777,3.78002,1.02347,0.000480467,0.000480467,0.000480467
25,202.902,1.08048,1.46659,1.12349,0.93722,0.16667,0.22294,0.18262,1.61512,3.74603,1.00971,0.000492248,0.000492248,0.000492248
26,211.422,1.13492,1.49922,1.12358,0.93978,0.16667,0.23444,0.20264,1.55195,3.71867,0.98005,0.000503321,0.000503321,0.000503321
27,220.049,1.07035,1.49752,1.09431,0.94996,0.16667,0.27611,0.22772,1.5691,3.65008,0.96372,0.000513686,0.000513686,0.000513686
28,228.798,1.00778,1.51288,1.11179,0.94996,0.16667,0.27611,0.22772,1.5691,3.65008,0.96372,0.000523344,0.000523344,0.000523344
29,237.565,1.04176,1.46813,1.06238,1,0.22501,0.30389,0.24723,1.65155,3.60268,0.97325,0.000532295,0.000532295,0.000532295
30,246.075,1.00575,1.39934,1.05823,0.99909,0.33333,0.33167,0.28188,1.63699,3.52678,0.96668,0.000540539,0.000540539,0.000540539
31,254.561,1.09843,1.50933,1.10448,0.99909,0.33333,0.33167,0.28188,1.63699,3.52678,0.96668,0.000548075,0.000548075,0.000548075
32,263.338,1.16363,1.51897,1.13404,0.98357,0.33333,0.33167,0.2985,1.58322,3.46933,0.94951,0.000554904,0.000554904,0.000554904
33,271.778,1.06571,1.35556,1.1589,1,0.3249,0.33167,0.2985,1.53521,3.33348,0.93454,0.000561025,0.000561025,0.000561025
34,280.13,1.0613,1.36354,1.11612,1,0.3249,0.33167,0.2985,1.53521,3.33348,0.93454,0.00056644,0.00056644,0.00056644
35,288.742,1.08399,1.39301,1.11517,0.92785,0.33333,0.29833,0.25853,1.53885,3.30315,0.93661,0.000571146,0.000571146,0.000571146
36,297.367,1.13102,1.47747,1.18584,0.9275,0.33333,0.28167,0.23356,1.58775,3.25568,0.93622,0.000575146,0.000575146,0.000575146
37,305.814,0.86749,1.33491,0.9303,0.9275,0.33333,0.28167,0.23356,1.58775,3.25568,0.93622,0.000578438,0.000578438,0.000578438
38,314.479,1.02127,1.28606,1.09596,0.92775,0.33333,0.28167,0.21315,1.55599,3.20459,0.95669,0.000581022,0.000581022,0.000581022
39,323.056,0.90928,1.23369,1.07453,0.93057,0.33333,0.315,0.24697,1.54119,3.29852,0.97417,0.0005829,0.0005829,0.0005829
40,331.51,1.07913,1.3955,1.09565,0.93057,0.33333,0.315,0.24697,1.54119,3.29852,0.97417,0.00058407,0.00058407,0.00058407
41,339.865,1.00894,1.29765,1.01315,0.93195,0.32639,0.29833,0.19884,1.62239,3.42164,1.00604,0.000584532,0.000584532,0.000584532
42,348.285,1.0255,1.29009,0.99282,0.90501,0.21503,0.29833,0.17814,1.73398,3.58773,1.04334,0.000584288,0.000584288,0.000584288
